bh_mass,dist,vx,vy,speed,v_ratio,ang_mom,energy,fate,time_to_fate,min_dist
545.2478603805584,348.56022909798475,0.035082007704300526,1.4842449302447234,1.4846594761835887,1.6787413334296906,513.7634949126417,0.31996391762835696,STABLE,400.0,344.6609808408468
5597.8063285785165,341.34769141433446,0.39265418734359,-0.5628914125774445,0.6863119212077595,0.2396768515534329,224.7912055812257,-7.964054675297744,SWALLOWED,123.4,68.97196885493875
4210.7713181039435,80.97879747403142,6.721369035623224,4.403058828952845,8.035155802114497,1.575847306027127,639.8506745649457,6.2826432930867,STABLE,400.0,78.63902033505462
1128.2747029882132,142.30535798578046,2.342210438061532,0.3046743232047371,2.3619433057092327,1.1862812533717426,336.0890044319725,-1.1748853535498904,STABLE,400.0,142.3053579857805
6098.084298688178,342.4804149092695,3.444938572837535,-2.4938066993395505,4.2528430048962225,1.4253302665141239,1454.6892395224563,0.1405148795359903,STABLE,400.0,341.61458873370873
3335.0196391026084,227.04770829308043,1.5398658372800749,0.10992229862776487,1.5437842169674743,0.5696537463667343,329.2797362617384,-6.152679836617784,SWALLOWED,137.6,54.513484860448195
6369.001010073243,510.7127558473577,-2.276564825648511,-2.029934375525316,3.0501444186004356,1.22148487695135,1517.2456502806197,-1.583713795533428,STABLE,400.0,472.3379250447221
3977.4957841133787,46.58387500412548,-0.1915939813915237,-2.7089020309739196,2.715669064359662,0.41562798791064004,123.44286355528355,-39.004336788063654,SWALLOWED,0.0,46.58387500412549
6313.648850139871,481.93989494765395,0.6208953514674986,-0.5747171351776583,0.8460560400710838,0.3305752655917697,407.4661288801045,-6.19233966714635,SWALLOWED,222.4,72.83496462277878
2315.361243846991,251.09918153049097,1.746066146693785,-0.6936951159330026,1.8788187519022117,0.8750102747660202,466.2000425198079,-2.845471643483676,STABLE,400.0,146.90260820446184
3462.8741107394917,181.6864301718278,-1.758904401760041,-0.09952507205606635,1.7617178929949633,0.5706821086922882,317.74809920004634,-7.977984461733692,SWALLOWED,83.4,55.17154268943788
4424.048752833494,319.15763939350626,0.6145226666169499,4.665540022226296,4.705836993222498,1.7874938130537181,1374.1534848196757,4.141630194789603,STABLE,400.0,319.15763939350626
6466.37762008072,245.18629014971398,-0.22711727040334817,-1.2587276029400882,1.2790533346654345,0.3522258387865033,303.06364822638363,-12.368673588623547,SWALLOWED,82.2,72.85008311919015
2928.4093635093177,282.91142021897485,0.42543799769034896,2.529237151266426,2.5647686167030894,1.127385733490486,724.9460672782319,-1.8864690468471124,STABLE,400.0,281.67890186369885
